Anomaly,Anomaly_Score,timestamp,hostname,user_id,dept,action_type,resource,result,process_name,severity,client_ip,location
0,-0.013631593152044874,2025.1.2 15:56,exim-db-21,exim_u3082,정보기술실,process_start,powershell.exe,success,authd,WARNING,3.119.28.122,부산지점
0,-0.0009374869034062261,2025.1.2 15:57,exim-core-30,exim_u3046,정보기술실,login_attempt,db_dump.sql,success,powershell.exe,INFO,90.121.150.145,부산지점
0,-0.05642342990362559,2025.1.2 15:58,exim-ops-16,exim_u3046,정보기술실,trade_doc_upload,powershell.exe,fail,powershell.exe,ERROR,107.52.84.90,부산지점
0,-0.02536080597922241,2025.1.2 15:59,exim-db-21,exim_u3049,정보기술실,trade_doc_upload,수출계약서_2025.pdf,fail,authd,WARNING,171.94.220.22,부산지점
0,-0.056699638005943465,2025.1.2 16:00,exim-ops-16,exim_u3072,정보기술실,login_attempt,수출계약서_2025.pdf,success,keximdoc,ERROR,165.197.84.234,런던지점
0,-0.04563426928302716,2025.1.2 16:01,exim-ops-16,exim_u3004,자금운용부,process_start,수출계약서_2025.pdf,fail,authd,ERROR,116.236.57.51,수출입보증센터
0,-0.05435582112475201,2025.1.2 16:02,exim-core-30,exim_u3077,위험관리부,login_attempt,powershell.exe,fail,powershell.exe,ERROR,55.230.50.130,부산지점
1,0.00531518417435084,2025.1.2 16:03,exim-db-21,exim_u3019,정보기술실,login_attempt,db_dump.sql,fail,postgresql,INFO,54.142.134.132,부산지점
0,-0.07128797246794272,2025.1.2 16:04,exim-core-30,exim_u3086,위험관리부,login_attempt,수출계약서_2025.pdf,success,keximdoc,ERROR,45.195.172.197,런던지점
0,-0.10882569490478194,2025.1.2 16:05,exim-core-30,exim_u3057,위험관리부,login_attempt,powershell.exe,fail,keximdoc,ERROR,186.147.141.105,서울본점
0,-0.01843831025942999,2025.1.2 16:06,exim-db-21,exim_u3047,자금운용부,process_start,수출계약서_2025.pdf,success,keximdoc,WARNING,102.122.36.33,서울본점
0,-0.053721022370183835,2025.1.2 16:07,exim-db-21,exim_u3047,정보기술실,login_attempt,수출계약서_2025.pdf,fail,authd,WARNING,151.239.28.82,서울본점
0,-0.018682855778993313,2025.1.2 16:08,exim-ops-16,exim_u3056,자금운용부,process_start,db_dump.sql,success,authd,INFO,213.26.248.165,수출입보증센터
0,-0.02285091967012154,2025.1.2 16:09,exim-db-21,exim_u3097,정보기술실,login_attempt,수출계약서_2025.pdf,success,postgresql,INFO,52.95.165.146,서울본점
0,-0.030712513538893593,2025.1.2 16:10,exim-ops-16,exim_u3009,자금운용부,trade_doc_upload,db_dump.sql,success,postgresql,WARNING,10.254.44.106,부산지점
0,-0.09150562666501871,2025.1.2 16:11,exim-ops-16,exim_u3073,위험관리부,process_start,powershell.exe,fail,keximdoc,WARNING,143.95.210.216,런던지점
0,-0.04596944485762433,2025.1.2 16:12,exim-ops-16,exim_u3017,정보기술실,trade_doc_upload,수출계약서_2025.pdf,success,postgresql,INFO,82.218.109.14,런던지점
0,-0.09138630863859831,2025.1.2 16:13,exim-db-21,exim_u3067,디지털전략부,login_attempt,powershell.exe,fail,authd,ERROR,136.55.57.228,서울본점
0,-0.06141733982542019,2025.1.2 16:14,exim-core-30,exim_u3046,위험관리부,login_attempt,powershell.exe,success,postgresql,INFO,6.40.78.124,런던지점
0,-0.046409572673105304,2025.1.2 16:15,exim-ops-16,exim_u3050,디지털전략부,login_attempt,powershell.exe,fail,authd,ERROR,104.140.250.155,부산지점
0,-0.058536753577466016,2025.1.2 16:16,exim-core-30,exim_u3040,위험관리부,process_start,수출계약서_2025.pdf,success,postgresql,WARNING,102.216.199.193,서울본점
0,-0.028791187046827704,2025.1.2 16:17,exim-core-30,exim_u3083,자금운용부,trade_doc_upload,db_dump.sql,fail,powershell.exe,WARNING,36.171.98.171,부산지점
0,-0.04092929346640528,2025.1.2 16:18,exim-db-21,exim_u3035,정보기술실,process_start,수출계약서_2025.pdf,success,authd,WARNING,171.217.2.125,수출입보증센터
0,-0.03854006036039137,2025.1.2 16:19,exim-core-30,exim_u3031,위험관리부,process_start,powershell.exe,success,powershell.exe,ERROR,205.10.61.30,부산지점
0,-0.01488056784683256,2025.1.2 16:20,exim-core-30,exim_u3014,자금운용부,login_attempt,db_dump.sql,success,authd,INFO,182.73.161.36,부산지점
0,-0.028806921075551828,2025.1.2 16:21,exim-db-21,exim_u3003,정보기술실,trade_doc_upload,powershell.exe,fail,postgresql,ERROR,121.224.231.13,부산지점
0,-0.00697767203608568,2025.1.2 16:22,exim-ops-16,exim_u3094,정보기술실,login_attempt,db_dump.sql,success,powershell.exe,INFO,46.45.15.208,부산지점
1,0.005233298069742598,2025.1.2 16:23,exim-core-30,exim_u3023,위험관리부,process_start,수출계약서_2025.pdf,success,postgresql,INFO,90.97.85.180,수출입보증센터
0,-0.03715675060491863,2025.1.2 16:24,exim-db-21,exim_u3063,정보기술실,login_attempt,db_dump.sql,success,authd,INFO,14.123.75.143,서울본점
0,-0.010335113654951766,2025.1.2 16:25,exim-core-30,exim_u3066,위험관리부,trade_doc_upload,수출계약서_2025.pdf,success,powershell.exe,WARNING,179.228.213.90,부산지점
0,-0.05818222200102563,2025.1.2 16:26,exim-core-30,exim_u3049,정보기술실,login_attempt,powershell.exe,fail,keximdoc,INFO,159.171.93.36,서울본점
0,-0.09155485035727973,2025.1.2 16:27,exim-ops-16,exim_u3071,디지털전략부,trade_doc_upload,db_dump.sql,success,postgresql,WARNING,204.122.126.211,런던지점
0,-0.016611027218379038,2025.1.2 16:28,exim-core-30,exim_u3015,자금운용부,trade_doc_upload,powershell.exe,success,authd,INFO,22.68.157.179,부산지점
0,-9.784879930085921e-06,2025.1.2 16:29,exim-db-21,exim_u3033,디지털전략부,login_attempt,db_dump.sql,fail,powershell.exe,INFO,211.142.22.244,부산지점
0,-0.05044111786480976,2025.1.2 16:30,exim-core-30,exim_u3099,위험관리부,process_start,수출계약서_2025.pdf,fail,postgresql,WARNING,98.159.101.94,런던지점
0,-0.08856710911167531,2025.1.2 16:31,exim-ops-16,exim_u3033,디지털전략부,login_attempt,db_dump.sql,fail,powershell.exe,WARNING,4.77.101.53,서울본점
0,-0.06941537950032362,2025.1.2 16:32,exim-ops-16,exim_u3090,위험관리부,process_start,db_dump.sql,success,postgresql,ERROR,125.128.163.146,수출입보증센터
1,0.012504663599416488,2025.1.2 16:33,exim-db-21,exim_u3057,정보기술실,process_start,수출계약서_2025.pdf,fail,postgresql,INFO,19.218.159.67,부산지점
0,-0.05842884037290608,2025.1.2 16:34,exim-ops-16,exim_u3027,정보기술실,login_attempt,수출계약서_2025.pdf,fail,postgresql,WARNING,28.225.86.50,런던지점
0,-0.049193549697993166,2025.1.2 16:35,exim-core-30,exim_u3078,위험관리부,process_start,수출계약서_2025.pdf,fail,powershell.exe,ERROR,135.83.181.199,런던지점
0,-0.00861147153527353,2025.1.2 16:36,exim-ops-16,exim_u3036,디지털전략부,process_start,db_dump.sql,success,powershell.exe,ERROR,72.194.13.162,부산지점
0,-0.06562177340118458,2025.1.2 16:37,exim-db-21,exim_u3088,정보기술실,login_attempt,powershell.exe,success,postgresql,WARNING,98.5.136.42,서울본점
0,-0.0534349119505374,2025.1.2 16:38,exim-ops-16,exim_u3062,자금운용부,login_attempt,db_dump.sql,success,keximdoc,INFO,22.201.41.120,서울본점
0,-0.024824926934167157,2025.1.2 16:39,exim-ops-16,exim_u3025,정보기술실,login_attempt,db_dump.sql,fail,keximdoc,ERROR,165.76.45.144,부산지점
0,-0.04793289065637263,2025.1.2 16:40,exim-ops-16,exim_u3015,자금운용부,process_start,powershell.exe,success,keximdoc,INFO,200.234.55.232,런던지점
0,-0.026543209986398697,2025.1.2 16:41,exim-db-21,exim_u3017,디지털전략부,trade_doc_upload,수출계약서_2025.pdf,fail,authd,INFO,9.145.38.95,부산지점
0,-0.07443635983308883,2025.1.2 16:42,exim-ops-16,exim_u3009,자금운용부,process_start,db_dump.sql,fail,keximdoc,ERROR,213.38.113.81,수출입보증센터
0,-0.08716438868889398,2025.1.2 16:43,exim-ops-16,exim_u3057,자금운용부,trade_doc_upload,powershell.exe,fail,powershell.exe,WARNING,146.212.46.26,수출입보증센터
0,-0.025242781028982586,2025.1.2 16:44,exim-core-30,exim_u3022,자금운용부,login_attempt,수출계약서_2025.pdf,success,keximdoc,INFO,118.85.109.207,서울본점
0,-0.04444158921922836,2025.1.2 16:45,exim-db-21,exim_u3091,자금운용부,trade_doc_upload,수출계약서_2025.pdf,fail,powershell.exe,WARNING,10.122.7.190,수출입보증센터
0,-0.061946449385098745,2025.1.2 16:46,exim-ops-16,exim_u3056,정보기술실,login_attempt,db_dump.sql,fail,authd,ERROR,140.236.187.90,런던지점
0,-0.01684183125933747,2025.1.2 16:47,exim-db-21,exim_u3011,자금운용부,login_attempt,수출계약서_2025.pdf,success,powershell.exe,INFO,202.182.214.44,수출입보증센터
0,-0.0382547152230317,2025.1.2 16:48,exim-ops-16,exim_u3087,정보기술실,trade_doc_upload,수출계약서_2025.pdf,fail,powershell.exe,WARNING,62.100.133.91,부산지점
0,-0.06357484503926403,2025.1.2 16:49,exim-ops-16,exim_u3040,자금운용부,login_attempt,powershell.exe,fail,powershell.exe,WARNING,171.60.49.135,런던지점
0,-0.0927780974197111,2025.1.2 16:50,exim-ops-16,exim_u3085,위험관리부,trade_doc_upload,powershell.exe,fail,keximdoc,INFO,156.224.229.135,서울본점
0,-0.06410661605138235,2025.1.2 16:51,exim-core-30,exim_u3044,디지털전략부,login_attempt,수출계약서_2025.pdf,success,postgresql,WARNING,50.222.143.19,서울본점
0,-0.04989314595533889,2025.1.2 16:52,exim-core-30,exim_u3090,자금운용부,process_start,powershell.exe,fail,powershell.exe,WARNING,221.106.181.148,수출입보증센터
0,-0.0719173772773456,2025.1.2 16:53,exim-core-30,exim_u3008,위험관리부,process_start,수출계약서_2025.pdf,success,keximdoc,ERROR,124.136.84.255,서울본점
0,-0.019531533921651967,2025.1.2 16:54,exim-db-21,exim_u3070,자금운용부,login_attempt,db_dump.sql,success,keximdoc,ERROR,165.213.198.244,부산지점
0,-0.06176800626047729,2025.1.2 16:55,exim-db-21,exim_u3069,자금운용부,login_attempt,powershell.exe,fail,keximdoc,WARNING,191.88.161.101,런던지점
0,-0.022323806618206432,2025.1.2 16:56,exim-core-30,exim_u3037,자금운용부,trade_doc_upload,수출계약서_2025.pdf,fail,postgresql,WARNING,63.13.166.107,부산지점
1,0.018094633584103237,2025.1.2 16:57,exim-db-21,exim_u3038,위험관리부,process_start,수출계약서_2025.pdf,fail,postgresql,INFO,91.108.27.181,부산지점
0,-0.06624088798463978,2025.1.2 16:58,exim-ops-16,exim_u3020,디지털전략부,trade_doc_upload,powershell.exe,fail,postgresql,ERROR,89.159.160.44,부산지점
0,-0.03133796799468791,2025.1.2 16:59,exim-ops-16,exim_u3091,위험관리부,login_attempt,powershell.exe,success,postgresql,INFO,61.240.201.180,부산지점
0,-0.09791866525635773,2025.1.2 17:00,exim-ops-16,exim_u3090,디지털전략부,login_attempt,db_dump.sql,success,authd,WARNING,118.89.32.141,런던지점
0,-0.023439580010993777,2025.1.2 17:01,exim-core-30,exim_u3089,자금운용부,trade_doc_upload,수출계약서_2025.pdf,fail,postgresql,INFO,155.144.242.233,런던지점
0,-0.006551515617150394,2025.1.2 17:02,exim-db-21,exim_u3081,정보기술실,login_attempt,db_dump.sql,success,postgresql,WARNING,188.245.144.56,부산지점
0,-0.00482917058999921,2025.1.2 17:03,exim-core-30,exim_u3022,자금운용부,process_start,db_dump.sql,fail,postgresql,ERROR,98.213.187.110,부산지점
0,-0.06421350417445437,2025.1.2 17:04,exim-db-21,exim_u3046,디지털전략부,trade_doc_upload,db_dump.sql,fail,powershell.exe,ERROR,30.19.84.8,서울본점
0,-0.08117953362925179,2025.1.2 17:05,exim-ops-16,exim_u3065,위험관리부,process_start,powershell.exe,fail,powershell.exe,WARNING,32.47.246.149,서울본점
0,-0.038889868094866165,2025.1.2 17:06,exim-core-30,exim_u3028,자금운용부,process_start,db_dump.sql,fail,postgresql,ERROR,58.152.126.165,런던지점
0,-0.08657727852388708,2025.1.2 17:07,exim-db-21,exim_u3015,위험관리부,process_start,powershell.exe,success,authd,WARNING,100.187.23.151,서울본점
0,-0.035398612189451395,2025.1.2 17:08,exim-db-21,exim_u3025,위험관리부,trade_doc_upload,powershell.exe,success,powershell.exe,INFO,216.100.88.104,런던지점
0,-0.1045628423083953,2025.1.2 17:09,exim-ops-16,exim_u3017,위험관리부,login_attempt,db_dump.sql,fail,keximdoc,WARNING,165.76.31.255,런던지점
0,-0.0001957071959535206,2025.1.2 17:10,exim-core-30,exim_u3030,자금운용부,process_start,db_dump.sql,fail,powershell.exe,INFO,157.249.173.176,수출입보증센터
0,-0.05403897689707393,2025.1.2 17:11,exim-core-30,exim_u3063,위험관리부,process_start,수출계약서_2025.pdf,success,keximdoc,WARNING,177.70.78.157,런던지점
0,-0.07955364561680545,2025.1.2 17:12,exim-core-30,exim_u3003,위험관리부,process_start,db_dump.sql,success,powershell.exe,ERROR,171.97.152.223,서울본점
0,-0.049436630047429375,2025.1.2 17:13,exim-ops-16,exim_u3046,자금운용부,login_attempt,수출계약서_2025.pdf,success,postgresql,WARNING,80.220.158.59,수출입보증센터
0,-0.05519984196945882,2025.1.2 17:14,exim-core-30,exim_u3070,위험관리부,login_attempt,db_dump.sql,fail,powershell.exe,WARNING,154.101.164.136,서울본점
0,-0.06435235791112981,2025.1.2 17:15,exim-ops-16,exim_u3073,자금운용부,trade_doc_upload,db_dump.sql,success,postgresql,WARNING,123.75.190.145,런던지점
0,-0.07723992970475557,2025.1.2 17:16,exim-ops-16,exim_u3047,디지털전략부,login_attempt,db_dump.sql,fail,postgresql,ERROR,17.240.99.245,런던지점
0,-0.05920320368884879,2025.1.2 17:17,exim-ops-16,exim_u3059,디지털전략부,trade_doc_upload,db_dump.sql,fail,powershell.exe,WARNING,131.220.202.208,부산지점
0,-0.05318069818007043,2025.1.2 17:18,exim-db-21,exim_u3070,디지털전략부,trade_doc_upload,수출계약서_2025.pdf,success,keximdoc,ERROR,85.102.131.159,런던지점
0,-0.09513521572093941,2025.1.2 17:19,exim-core-30,exim_u3016,위험관리부,trade_doc_upload,수출계약서_2025.pdf,fail,keximdoc,WARNING,132.156.111.69,수출입보증센터
0,-0.0405102943707778,2025.1.2 17:20,exim-core-30,exim_u3078,정보기술실,trade_doc_upload,db_dump.sql,success,powershell.exe,INFO,182.214.154.122,런던지점
0,-0.05030605997458437,2025.1.2 17:21,exim-ops-16,exim_u3011,정보기술실,trade_doc_upload,db_dump.sql,fail,postgresql,WARNING,148.75.23.52,부산지점
0,-0.04091868229930351,2025.1.2 17:22,exim-ops-16,exim_u3008,위험관리부,process_start,수출계약서_2025.pdf,fail,keximdoc,INFO,3.154.227.224,런던지점
0,-0.0918680699345854,2025.1.2 17:23,exim-core-30,exim_u3039,정보기술실,login_attempt,powershell.exe,fail,authd,ERROR,179.52.6.139,런던지점
0,-0.025744823474418865,2025.1.2 17:24,exim-ops-16,exim_u3050,자금운용부,process_start,powershell.exe,fail,postgresql,ERROR,215.228.23.247,런던지점
0,-0.04607011703528052,2025.1.2 17:25,exim-core-30,exim_u3091,정보기술실,trade_doc_upload,powershell.exe,fail,powershell.exe,WARNING,146.255.203.136,부산지점
0,-0.060461158708212115,2025.1.2 17:26,exim-db-21,exim_u3092,위험관리부,login_attempt,수출계약서_2025.pdf,fail,postgresql,ERROR,133.243.200.245,서울본점
0,-0.05323131956715066,2025.1.2 17:27,exim-ops-16,exim_u3061,위험관리부,process_start,수출계약서_2025.pdf,success,authd,WARNING,22.180.66.254,런던지점
0,-0.07335070163015889,2025.1.2 17:28,exim-core-30,exim_u3067,자금운용부,process_start,powershell.exe,success,authd,ERROR,59.60.96.227,수출입보증센터
0,-0.046411548558964455,2025.1.2 17:29,exim-ops-16,exim_u3052,디지털전략부,trade_doc_upload,powershell.exe,fail,keximdoc,INFO,81.115.52.110,부산지점
0,-0.07366718326380495,2025.1.2 17:30,exim-core-30,exim_u3098,위험관리부,process_start,db_dump.sql,success,authd,ERROR,141.96.255.43,수출입보증센터
0,-0.007383062853049571,2025.1.2 17:31,exim-core-30,exim_u3052,자금운용부,process_start,수출계약서_2025.pdf,fail,postgresql,INFO,76.240.211.110,런던지점
0,-0.03348981268845941,2025.1.2 17:32,exim-ops-16,exim_u3073,정보기술실,process_start,수출계약서_2025.pdf,success,keximdoc,WARNING,179.225.210.175,부산지점
0,-0.05567363119398028,2025.1.2 17:33,exim-db-21,exim_u3009,정보기술실,process_start,powershell.exe,success,authd,WARNING,104.86.27.105,런던지점
0,-0.07003529265370989,2025.1.2 17:34,exim-core-30,exim_u3016,자금운용부,process_start,powershell.exe,fail,keximdoc,WARNING,222.71.236.112,수출입보증센터
0,-0.007953098459569818,2025.1.2 17:35,exim-core-30,exim_u3040,자금운용부,trade_doc_upload,수출계약서_2025.pdf,success,keximdoc,INFO,107.28.231.245,부산지점
0,-0.07208293820346656,2025.1.2 17:36,exim-core-30,exim_u3082,위험관리부,trade_doc_upload,db_dump.sql,fail,powershell.exe,WARNING,88.244.30.89,서울본점
0,-0.06486029502496748,2025.1.2 17:37,exim-db-21,exim_u3009,정보기술실,process_start,powershell.exe,success,keximdoc,WARNING,211.69.213.7,서울본점
0,-0.04111785223642961,2025.1.2 17:38,exim-db-21,exim_u3057,자금운용부,trade_doc_upload,수출계약서_2025.pdf,fail,keximdoc,INFO,12.53.128.135,서울본점
0,-0.08030563730636975,2025.1.2 17:39,exim-ops-16,exim_u3059,정보기술실,trade_doc_upload,수출계약서_2025.pdf,success,authd,ERROR,71.248.89.180,런던지점
0,-0.0047513982837325,2025.1.2 17:40,exim-db-21,exim_u3087,자금운용부,login_attempt,db_dump.sql,fail,postgresql,WARNING,36.198.181.242,부산지점
0,-0.02252372057362806,2025.1.2 17:41,exim-ops-16,exim_u3066,정보기술실,process_start,db_dump.sql,success,postgresql,ERROR,184.227.191.183,수출입보증센터
0,-0.11854245289753701,2025.1.2 17:42,exim-ops-16,exim_u3044,디지털전략부,trade_doc_upload,powershell.exe,fail,authd,ERROR,54.80.72.184,수출입보증센터
0,-0.0699479698700286,2025.1.2 17:43,exim-db-21,exim_u3016,위험관리부,trade_doc_upload,powershell.exe,success,postgresql,WARNING,140.141.66.17,런던지점
0,-0.06921096480320488,2025.1.2 17:44,exim-ops-16,exim_u3099,정보기술실,process_start,powershell.exe,fail,keximdoc,WARNING,23.88.160.31,런던지점
0,-0.010909889461047984,2025.1.2 17:45,exim-db-21,exim_u3070,디지털전략부,login_attempt,수출계약서_2025.pdf,success,powershell.exe,INFO,3.247.93.140,수출입보증센터
0,-0.003632549582877065,2025.1.2 17:46,exim-ops-16,exim_u3081,정보기술실,process_start,powershell.exe,fail,keximdoc,INFO,201.56.219.234,부산지점
0,-0.033210923785097046,2025.1.2 17:47,exim-db-21,exim_u3075,정보기술실,login_attempt,수출계약서_2025.pdf,success,keximdoc,WARNING,34.14.246.10,런던지점
1,0.011488978039108755,2025.1.2 17:48,exim-db-21,exim_u3023,디지털전략부,process_start,powershell.exe,fail,powershell.exe,ERROR,157.244.82.35,부산지점
0,-0.0408062823562233,2025.1.2 17:49,exim-ops-16,exim_u3098,정보기술실,process_start,db_dump.sql,fail,authd,INFO,97.148.222.75,수출입보증센터
1,0.00508598440094965,2025.1.2 17:50,exim-core-30,exim_u3016,정보기술실,process_start,db_dump.sql,fail,keximdoc,INFO,167.183.38.90,부산지점
0,-0.08366725132497732,2025.1.2 17:51,exim-ops-16,exim_u3055,위험관리부,process_start,수출계약서_2025.pdf,fail,keximdoc,WARNING,172.26.22.60,서울본점
0,-0.0735433788659694,2025.1.2 17:52,exim-db-21,exim_u3064,디지털전략부,login_attempt,db_dump.sql,success,authd,WARNING,23.43.134.23,수출입보증센터
0,-0.07815565868899255,2025.1.2 17:53,exim-core-30,exim_u3007,디지털전략부,login_attempt,수출계약서_2025.pdf,success,keximdoc,WARNING,42.69.199.73,서울본점
0,-0.0771589083146964,2025.1.2 17:54,exim-ops-16,exim_u3015,자금운용부,trade_doc_upload,수출계약서_2025.pdf,success,keximdoc,WARNING,91.90.61.80,수출입보증센터
1,0.00027462676900402716,2025.1.2 17:55,exim-ops-16,exim_u3066,정보기술실,process_start,db_dump.sql,fail,postgresql,INFO,76.192.90.251,서울본점
0,-0.02691958108275916,2025.1.2 17:56,exim-ops-16,exim_u3019,위험관리부,login_attempt,수출계약서_2025.pdf,fail,authd,INFO,208.76.51.18,부산지점
0,-0.055984057751185534,2025.1.2 17:57,exim-core-30,exim_u3038,정보기술실,login_attempt,db_dump.sql,fail,keximdoc,INFO,75.67.88.62,수출입보증센터
0,-0.02892100660500896,2025.1.2 17:58,exim-db-21,exim_u3021,정보기술실,login_attempt,powershell.exe,fail,keximdoc,ERROR,197.59.239.240,수출입보증센터
0,-0.032834673499298805,2025.1.2 17:59,exim-ops-16,exim_u3020,자금운용부,process_start,powershell.exe,fail,powershell.exe,INFO,119.235.210.18,서울본점
0,-0.014540041789380176,2025.1.2 18:00,exim-ops-16,exim_u3041,정보기술실,trade_doc_upload,db_dump.sql,success,powershell.exe,INFO,18.72.103.131,부산지점
0,-0.09427338973856869,2025.1.2 18:01,exim-ops-16,exim_u3090,위험관리부,login_attempt,db_dump.sql,success,powershell.exe,WARNING,33.85.179.209,수출입보증센터
0,-0.05149093783421044,2025.1.2 18:02,exim-ops-16,exim_u3028,위험관리부,process_start,db_dump.sql,success,keximdoc,INFO,198.194.33.122,런던지점
0,-0.04910351598950746,2025.1.2 18:03,exim-ops-16,exim_u3044,자금운용부,login_attempt,db_dump.sql,fail,keximdoc,INFO,191.241.252.177,서울본점
0,-0.0009503345339955116,2025.1.2 18:04,exim-db-21,exim_u3066,정보기술실,login_attempt,powershell.exe,fail,powershell.exe,INFO,186.0.246.115,수출입보증센터
1,0.0027577329464186784,2025.1.2 18:05,exim-db-21,exim_u3036,위험관리부,trade_doc_upload,수출계약서_2025.pdf,fail,postgresql,WARNING,116.246.123.40,부산지점
0,-0.002515782741522643,2025.1.2 18:06,exim-ops-16,exim_u3010,정보기술실,login_attempt,수출계약서_2025.pdf,fail,postgresql,INFO,59.50.153.221,부산지점
0,-0.015531600085843977,2025.1.2 18:07,exim-core-30,exim_u3032,정보기술실,login_attempt,powershell.exe,fail,postgresql,INFO,164.208.75.193,부산지점
1,0.0339962127201594,2025.1.2 18:08,exim-db-21,exim_u3025,정보기술실,process_start,수출계약서_2025.pdf,fail,postgresql,ERROR,180.207.190.48,부산지점
0,-0.069389466293441,2025.1.2 18:09,exim-core-30,exim_u3081,자금운용부,process_start,powershell.exe,fail,authd,ERROR,6.178.20.213,서울본점
0,-0.02844007011335925,2025.1.2 18:10,exim-db-21,exim_u3070,정보기술실,trade_doc_upload,수출계약서_2025.pdf,success,powershell.exe,ERROR,33.229.212.93,수출입보증센터
0,-0.08638546816051307,2025.1.2 18:11,exim-ops-16,exim_u3035,위험관리부,process_start,db_dump.sql,success,keximdoc,ERROR,155.69.31.155,서울본점
0,-0.02983954643860387,2025.1.2 18:12,exim-db-21,exim_u3016,정보기술실,process_start,db_dump.sql,fail,powershell.exe,WARNING,206.8.74.143,서울본점
0,-0.04615875820888127,2025.1.2 18:13,exim-ops-16,exim_u3080,위험관리부,trade_doc_upload,db_dump.sql,fail,postgresql,ERROR,88.114.238.151,부산지점
0,-0.051440982631381305,2025.1.2 18:14,exim-db-21,exim_u3038,정보기술실,login_attempt,powershell.exe,fail,keximdoc,INFO,6.220.237.21,런던지점
0,-0.0850194081863358,2025.1.2 18:15,exim-ops-16,exim_u3078,위험관리부,trade_doc_upload,powershell.exe,success,authd,ERROR,185.20.251.175,부산지점
0,-0.05638782090590688,2025.1.2 18:16,exim-ops-16,exim_u3068,위험관리부,process_start,수출계약서_2025.pdf,success,powershell.exe,WARNING,215.0.169.155,런던지점
0,-0.08868295930433678,2025.1.2 18:17,exim-ops-16,exim_u3011,정보기술실,trade_doc_upload,수출계약서_2025.pdf,fail,keximdoc,ERROR,60.219.138.94,서울본점
0,-0.03301263255659481,2025.1.2 18:18,exim-ops-16,exim_u3064,정보기술실,login_attempt,수출계약서_2025.pdf,success,keximdoc,ERROR,37.125.234.210,부산지점
0,-0.0496870120464431,2025.1.2 18:19,exim-core-30,exim_u3082,위험관리부,trade_doc_upload,powershell.exe,success,postgresql,WARNING,126.112.234.222,부산지점
0,-0.03291337958874341,2025.1.2 18:20,exim-ops-16,exim_u3021,디지털전략부,process_start,수출계약서_2025.pdf,success,postgresql,WARNING,42.213.89.192,서울본점
1,0.0036699715675566624,2025.1.2 18:21,exim-core-30,exim_u3075,자금운용부,process_start,db_dump.sql,fail,powershell.exe,WARNING,196.135.149.185,부산지점
0,-0.09670905390421014,2025.1.2 18:22,exim-core-30,exim_u3074,디지털전략부,trade_doc_upload,수출계약서_2025.pdf,success,authd,WARNING,204.39.194.168,수출입보증센터
0,-0.10142144913052453,2025.1.2 18:23,exim-ops-16,exim_u3019,디지털전략부,login_attempt,db_dump.sql,success,keximdoc,WARNING,148.75.21.37,런던지점
0,-0.0416113733149972,2025.1.2 18:24,exim-core-30,exim_u3021,정보기술실,trade_doc_upload,powershell.exe,fail,postgresql,WARNING,57.80.227.174,런던지점
1,0.004902569133266366,2025.1.2 18:25,exim-db-21,exim_u3084,자금운용부,login_attempt,db_dump.sql,fail,powershell.exe,INFO,28.255.86.33,런던지점
0,-0.043488720403703995,2025.1.2 18:26,exim-ops-16,exim_u3079,디지털전략부,login_attempt,db_dump.sql,success,postgresql,ERROR,187.157.24.56,부산지점
0,-0.07087408543779761,2025.1.2 18:27,exim-core-30,exim_u3092,정보기술실,trade_doc_upload,db_dump.sql,fail,powershell.exe,ERROR,77.70.137.31,수출입보증센터
0,-0.050627034071439314,2025.1.2 18:28,exim-ops-16,exim_u3077,디지털전략부,login_attempt,powershell.exe,success,postgresql,WARNING,40.72.69.97,부산지점
0,-0.09191440099344272,2025.1.2 18:29,exim-ops-16,exim_u3043,디지털전략부,process_start,powershell.exe,success,authd,WARNING,83.73.138.227,런던지점
0,-0.03002436861064639,2025.1.2 18:30,exim-ops-16,exim_u3072,정보기술실,trade_doc_upload,powershell.exe,fail,keximdoc,INFO,98.191.55.122,부산지점
0,-0.04998386145898526,2025.1.2 18:31,exim-core-30,exim_u3005,정보기술실,login_attempt,powershell.exe,fail,postgresql,INFO,22.231.195.224,런던지점
0,-0.04193167530327746,2025.1.2 18:32,exim-db-21,exim_u3003,정보기술실,process_start,수출계약서_2025.pdf,success,keximdoc,WARNING,133.59.121.29,서울본점
0,-0.02223965362145075,2025.1.2 18:33,exim-db-21,exim_u3010,자금운용부,trade_doc_upload,powershell.exe,fail,powershell.exe,INFO,143.87.165.197,런던지점
0,-0.05075201317092026,2025.1.2 18:34,exim-core-30,exim_u3005,디지털전략부,process_start,db_dump.sql,fail,authd,INFO,220.188.89.135,서울본점
0,-0.0617464626553863,2025.1.2 18:35,exim-ops-16,exim_u3082,정보기술실,process_start,powershell.exe,success,keximdoc,WARNING,69.225.1.113,서울본점
0,-0.043555592322904624,2025.1.2 18:36,exim-core-30,exim_u3098,위험관리부,process_start,수출계약서_2025.pdf,success,postgresql,WARNING,162.230.199.174,서울본점
0,-0.08283389596607382,2025.1.2 18:37,exim-core-30,exim_u3073,디지털전략부,login_attempt,수출계약서_2025.pdf,success,keximdoc,WARNING,172.149.172.158,런던지점
0,-0.08858394977055506,2025.1.2 18:38,exim-core-30,exim_u3033,위험관리부,trade_doc_upload,수출계약서_2025.pdf,success,keximdoc,WARNING,25.50.96.74,수출입보증센터
