LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
89090,081109,204717,545,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4934268380307195279 terminating,E11,PacketResponder <*> for block <*> terminating
89091,081109,204717,549,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1339707336275125602 terminating,E11,PacketResponder <*> for block <*> terminating
89092,081109,204717,549,INFO,dfs.DataNode$PacketResponder,Received block blk_-1339707336275125602 of size 67108864 from /10.250.15.198,E9,Received block <*> of size <*> from /<*>
89093,081109,204717,554,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4934268380307195279 terminating,E11,PacketResponder <*> for block <*> terminating
89094,081109,204717,554,INFO,dfs.DataNode$PacketResponder,Received block blk_-4934268380307195279 of size 67108864 from /10.250.6.223,E9,Received block <*> of size <*> from /<*>
89095,081109,204717,562,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-1339707336275125602 terminating,E11,PacketResponder <*> for block <*> terminating
89096,081109,204717,562,INFO,dfs.DataNode$PacketResponder,Received block blk_-1339707336275125602 of size 67108864 from /10.250.15.198,E9,Received block <*> of size <*> from /<*>
89097,081109,204717,567,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2504834609764063665 terminating,E11,PacketResponder <*> for block <*> terminating
89098,081109,204717,567,INFO,dfs.DataNode$PacketResponder,Received block blk_2504834609764063665 of size 67108864 from /10.251.111.37,E9,Received block <*> of size <*> from /<*>
89099,081109,204717,570,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6155301279245936164 terminating,E11,PacketResponder <*> for block <*> terminating
89100,081109,204717,570,INFO,dfs.DataNode$PacketResponder,Received block blk_-6155301279245936164 of size 67108864 from /10.251.43.115,E9,Received block <*> of size <*> from /<*>
89101,081109,204717,574,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5852966685455656568 terminating,E11,PacketResponder <*> for block <*> terminating
89102,081109,204717,574,INFO,dfs.DataNode$PacketResponder,Received block blk_5852966685455656568 of size 67108864 from /10.251.199.86,E9,Received block <*> of size <*> from /<*>
89103,081109,204717,578,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-2371476163695566984 terminating,E11,PacketResponder <*> for block <*> terminating
89104,081109,204717,578,INFO,dfs.DataNode$PacketResponder,Received block blk_-2371476163695566984 of size 67108864 from /10.251.123.99,E9,Received block <*> of size <*> from /<*>
89105,081109,204717,579,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2371476163695566984 terminating,E11,PacketResponder <*> for block <*> terminating
89106,081109,204717,579,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8980085651291752346 terminating,E11,PacketResponder <*> for block <*> terminating
89107,081109,204717,579,INFO,dfs.DataNode$PacketResponder,Received block blk_-2371476163695566984 of size 67108864 from /10.251.202.134,E9,Received block <*> of size <*> from /<*>
89108,081109,204717,579,INFO,dfs.DataNode$PacketResponder,Received block blk_8980085651291752346 of size 67108864 from /10.251.203.4,E9,Received block <*> of size <*> from /<*>
89109,081109,204717,580,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1339707336275125602 terminating,E11,PacketResponder <*> for block <*> terminating
89110,081109,204717,580,INFO,dfs.DataNode$PacketResponder,Received block blk_-1339707336275125602 of size 67108864 from /10.251.214.112,E9,Received block <*> of size <*> from /<*>
89111,081109,204717,582,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-6026399629116129982 terminating,E11,PacketResponder <*> for block <*> terminating
89112,081109,204717,582,INFO,dfs.DataNode$PacketResponder,Received block blk_-6026399629116129982 of size 3555123 from /10.251.26.8,E9,Received block <*> of size <*> from /<*>
89113,081109,204717,583,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3017018464714492495 src: /10.251.43.115:52228 dest: /10.251.43.115:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89114,081109,204717,583,INFO,dfs.DataNode$DataXceiver,Receiving block blk_48173448913083528 src: /10.251.111.37:50429 dest: /10.251.111.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89115,081109,204717,585,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1909396168594144916 terminating,E11,PacketResponder <*> for block <*> terminating
89116,081109,204717,585,INFO,dfs.DataNode$PacketResponder,Received block blk_1909396168594144916 of size 67108864 from /10.251.109.209,E9,Received block <*> of size <*> from /<*>
89117,081109,204717,586,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2504834609764063665 terminating,E11,PacketResponder <*> for block <*> terminating
89118,081109,204717,586,INFO,dfs.DataNode$PacketResponder,Received block blk_2504834609764063665 of size 67108864 from /10.251.43.21,E9,Received block <*> of size <*> from /<*>
89119,081109,204717,587,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5627472112861516032 src: /10.251.123.132:53391 dest: /10.251.123.132:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89120,081109,204717,590,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5774840220474304341 src: /10.250.6.223:53905 dest: /10.250.6.223:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89121,081109,204717,590,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1909396168594144916 terminating,E11,PacketResponder <*> for block <*> terminating
89122,081109,204717,590,INFO,dfs.DataNode$PacketResponder,Received block blk_1909396168594144916 of size 67108864 from /10.251.123.195,E9,Received block <*> of size <*> from /<*>
89123,081109,204717,591,INFO,dfs.DataNode$DataXceiver,Receiving block blk_53340957242751299 src: /10.251.25.237:42782 dest: /10.251.25.237:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89124,081109,204717,593,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5627472112861516032 src: /10.251.199.86:42668 dest: /10.251.199.86:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89125,081109,204717,594,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1044973230775485795 src: /10.251.214.18:47877 dest: /10.251.214.18:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89126,081109,204717,594,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-40433644928411184 src: /10.251.203.4:58145 dest: /10.251.203.4:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89127,081109,204717,595,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2371476163695566984 terminating,E11,PacketResponder <*> for block <*> terminating
89128,081109,204717,595,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-6155301279245936164 terminating,E11,PacketResponder <*> for block <*> terminating
89129,081109,204717,595,INFO,dfs.DataNode$PacketResponder,Received block blk_-2371476163695566984 of size 67108864 from /10.251.202.134,E9,Received block <*> of size <*> from /<*>
89130,081109,204717,595,INFO,dfs.DataNode$PacketResponder,Received block blk_-6155301279245936164 of size 67108864 from /10.251.43.115,E9,Received block <*> of size <*> from /<*>
89131,081109,204717,597,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2244899177643575697 src: /10.251.202.134:55212 dest: /10.251.202.134:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89132,081109,204717,597,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-8917299023693483121 terminating,E11,PacketResponder <*> for block <*> terminating
89133,081109,204717,597,INFO,dfs.DataNode$PacketResponder,Received block blk_-8917299023693483121 of size 67108864 from /10.251.30.85,E9,Received block <*> of size <*> from /<*>
89134,081109,204717,602,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1044973230775485795 src: /10.251.199.159:51353 dest: /10.251.199.159:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89135,081109,204717,604,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3886361423627793394 src: /10.250.14.196:60635 dest: /10.250.14.196:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89136,081109,204717,608,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-6026399629116129982 terminating,E11,PacketResponder <*> for block <*> terminating
89137,081109,204717,608,INFO,dfs.DataNode$PacketResponder,Received block blk_-6026399629116129982 of size 3555123 from /10.251.71.97,E9,Received block <*> of size <*> from /<*>
89138,081109,204717,609,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3886361423627793394 src: /10.251.126.255:56958 dest: /10.251.126.255:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89139,081109,204717,610,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5627472112861516032 src: /10.251.199.86:33660 dest: /10.251.199.86:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89140,081109,204717,611,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3017018464714492495 src: /10.251.43.115:39672 dest: /10.251.43.115:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89141,081109,204717,615,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3886361423627793394 src: /10.250.14.196:49708 dest: /10.250.14.196:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89142,081109,204717,615,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-40433644928411184 src: /10.251.203.4:48930 dest: /10.251.203.4:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89143,081109,204717,653,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-6155301279245936164 terminating,E11,PacketResponder <*> for block <*> terminating
89144,081109,204717,653,INFO,dfs.DataNode$PacketResponder,Received block blk_-6155301279245936164 of size 67108864 from /10.251.126.255,E9,Received block <*> of size <*> from /<*>
89145,081109,204718,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-3572954475094555028,E2,Verification succeeded for <*>
89146,081109,204718,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_5488900529276086615,E2,Verification succeeded for <*>
89147,081109,204718,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_8353096851339684511,E2,Verification succeeded for <*>
89148,081109,204718,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-8570601166187076876,E2,Verification succeeded for <*>
89149,081109,204718,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.85:50010 is added to blk_-8917299023693483121 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89150,081109,204718,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_157748628134889855 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89151,081109,204718,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.21:50010 is added to blk_2504834609764063665 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89152,081109,204718,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_-4473145206937794788 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89153,081109,204718,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.144:50010 is added to blk_-1500544430627392884 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89154,081109,204718,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.50:50010 is added to blk_-4473145206937794788 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89155,081109,204718,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.181:50010 is added to blk_2981837002008180817 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89156,081109,204718,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-2020481106886856449 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89157,081109,204718,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.112:50010 is added to blk_157748628134889855 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89158,081109,204718,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.32:50010 is added to blk_-1500544430627392884 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89159,081109,204718,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-1500544430627392884 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89160,081109,204718,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.29.239:50010 is added to blk_7101623169170130680 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89161,081109,204718,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_-5627472112861516032 size 3538055,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89162,081109,204718,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to blk_3526914316238519083 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89163,081109,204718,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000570_0/part-00570. blk_8333353192511090565,E22,BLOCK* NameSystem.allocateBlock:<*>
89164,081109,204718,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.144:50010 is added to blk_7101623169170130680 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89165,081109,204718,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.132:50010 is added to blk_-5627472112861516032 size 3538055,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89166,081109,204718,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.85:50010 is added to blk_8066383153890069978 size 3542469,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89167,081109,204718,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_8543150179637154399 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89168,081109,204718,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000059_0/part-00059. blk_-2265952034166766747,E22,BLOCK* NameSystem.allocateBlock:<*>
89169,081109,204718,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000305_0/part-00305. blk_-2446353134497534877,E22,BLOCK* NameSystem.allocateBlock:<*>
89170,081109,204718,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000460_0/part-00460. blk_5954477206064131923,E22,BLOCK* NameSystem.allocateBlock:<*>
89171,081109,204718,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.134:50010 is added to blk_-1044973230775485795 size 3550761,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89172,081109,204718,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_667427018545818873 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89173,081109,204718,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.32:50010 is added to blk_2550099443412438693 size 3555146,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89174,081109,204718,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.134:50010 is added to blk_7101623169170130680 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89175,081109,204718,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.16:50010 is added to blk_-4473145206937794788 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89176,081109,204718,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000073_0/part-00073. blk_4195258326983430474,E22,BLOCK* NameSystem.allocateBlock:<*>
89177,081109,204718,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000224_0/part-00224. blk_-4759226830405196149,E22,BLOCK* NameSystem.allocateBlock:<*>
89178,081109,204718,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.20:50010 is added to blk_-3361912923060955714 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89179,081109,204718,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.193:50010 is added to blk_2550099443412438693 size 3555146,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89180,081109,204718,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.191:50010 is added to blk_2981837002008180817 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89181,081109,204718,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.63:50010 is added to blk_-3361912923060955714 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89182,081109,204718,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.98:50010 is added to blk_8543150179637154399 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89183,081109,204718,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.37:50010 is added to blk_-3361912923060955714 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89184,081109,204718,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.227:50010 is added to blk_8066383153890069978 size 3542469,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89185,081109,204718,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_4635025867502204173 size 3552137,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89186,081109,204718,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.97:50010 is added to blk_-6026399629116129982 size 3555123,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89187,081109,204718,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.214:50010 is added to blk_2981837002008180817 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89188,081109,204718,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.214:50010 is added to blk_-4934268380307195279 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89189,081109,204718,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.99:50010 is added to blk_2550099443412438693 size 3555146,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89190,081109,204718,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.85:50010 is added to blk_4635025867502204173 size 3552137,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89191,081109,204718,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.9.207:50010 is added to blk_8066383153890069978 size 3542469,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89192,081109,204718,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_-5627472112861516032 size 3538055,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89193,081109,204718,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-1044973230775485795 size 3550761,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89194,081109,204718,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_-2020481106886856449 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89195,081109,204718,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000455_0/part-00455. blk_-6395056297043163641,E22,BLOCK* NameSystem.allocateBlock:<*>
89196,081109,204718,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_-1044973230775485795 size 3550761,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89197,081109,204718,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.214:50010 is added to blk_-8917299023693483121 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89198,081109,204718,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_4635025867502204173 size 3552137,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
89199,081109,204718,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000428_0/part-00428. blk_-2831396184174140770,E22,BLOCK* NameSystem.allocateBlock:<*>
89200,081109,204718,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000490_0/part-00490. blk_-5766309190902915292,E22,BLOCK* NameSystem.allocateBlock:<*>
89201,081109,204718,547,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_157748628134889855 terminating,E11,PacketResponder <*> for block <*> terminating
89202,081109,204718,547,INFO,dfs.DataNode$PacketResponder,Received block blk_157748628134889855 of size 67108864 from /10.251.42.16,E9,Received block <*> of size <*> from /<*>
89203,081109,204718,548,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_7101623169170130680 terminating,E11,PacketResponder <*> for block <*> terminating
89204,081109,204718,548,INFO,dfs.DataNode$PacketResponder,Received block blk_7101623169170130680 of size 67108864 from /10.251.30.134,E9,Received block <*> of size <*> from /<*>
89205,081109,204718,560,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7101623169170130680 terminating,E11,PacketResponder <*> for block <*> terminating
89206,081109,204718,560,INFO,dfs.DataNode$PacketResponder,Received block blk_7101623169170130680 of size 67108864 from /10.250.10.144,E9,Received block <*> of size <*> from /<*>
89207,081109,204718,561,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8917299023693483121 terminating,E11,PacketResponder <*> for block <*> terminating
89208,081109,204718,561,INFO,dfs.DataNode$PacketResponder,Received block blk_-8917299023693483121 of size 67108864 from /10.251.38.214,E9,Received block <*> of size <*> from /<*>
89209,081109,204718,564,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_157748628134889855 terminating,E11,PacketResponder <*> for block <*> terminating
89210,081109,204718,564,INFO,dfs.DataNode$PacketResponder,Received block blk_157748628134889855 of size 67108864 from /10.251.42.16,E9,Received block <*> of size <*> from /<*>
89211,081109,204718,566,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1500544430627392884 terminating,E11,PacketResponder <*> for block <*> terminating
89212,081109,204718,566,INFO,dfs.DataNode$PacketResponder,Received block blk_-1500544430627392884 of size 67108864 from /10.251.214.67,E9,Received block <*> of size <*> from /<*>
89213,081109,204718,568,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2020481106886856449 terminating,E11,PacketResponder <*> for block <*> terminating
89214,081109,204718,568,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-8917299023693483121 terminating,E11,PacketResponder <*> for block <*> terminating
89215,081109,204718,568,INFO,dfs.DataNode$PacketResponder,Received block blk_-2020481106886856449 of size 67108864 from /10.251.73.220,E9,Received block <*> of size <*> from /<*>
89216,081109,204718,568,INFO,dfs.DataNode$PacketResponder,Received block blk_-8917299023693483121 of size 67108864 from /10.251.38.214,E9,Received block <*> of size <*> from /<*>
89217,081109,204718,572,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2981837002008180817 terminating,E11,PacketResponder <*> for block <*> terminating
89218,081109,204718,572,INFO,dfs.DataNode$PacketResponder,Received block blk_2981837002008180817 of size 67108864 from /10.251.202.181,E9,Received block <*> of size <*> from /<*>
89219,081109,204718,575,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2981837002008180817 terminating,E11,PacketResponder <*> for block <*> terminating
89220,081109,204718,575,INFO,dfs.DataNode$PacketResponder,Received block blk_2981837002008180817 of size 67108864 from /10.251.202.181,E9,Received block <*> of size <*> from /<*>
89221,081109,204718,577,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8066383153890069978 terminating,E11,PacketResponder <*> for block <*> terminating
89222,081109,204718,577,INFO,dfs.DataNode$PacketResponder,Received block blk_8066383153890069978 of size 3542469 from /10.250.9.207,E9,Received block <*> of size <*> from /<*>
89223,081109,204718,579,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2504834609764063665 terminating,E11,PacketResponder <*> for block <*> terminating
89224,081109,204718,579,INFO,dfs.DataNode$PacketResponder,Received block blk_2504834609764063665 of size 67108864 from /10.251.43.21,E9,Received block <*> of size <*> from /<*>
89225,081109,204718,580,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6395056297043163641 src: /10.251.30.134:53890 dest: /10.251.30.134:50010,E5,Receiving block <*> src: /<*> dest: /<*>
89226,081109,204718,582,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2020481106886856449 terminating,E11,PacketResponder <*> for block <*> terminating
89227,081109,204718,582,INFO,dfs.DataNode$PacketResponder,Received block blk_-2020481106886856449 of size 67108864 from /10.251.73.220,E9,Received block <*> of size <*> from /<*>
